Time,!a,!b,!c
67476.3798441531,10000,10000,112
67497.7425408889,10000,10000,111
67520.7853028197,10000,10000,107
67544.3092695438,10000,10000,104
67568.1365116223,10000,10000,101
67589.686461118,10000,10000,100
67613.0563523612,10000,10000,98
67646.6295024479,10000,10000,99
67673.1899860474,10000,10000,98
67695.3934738831,10000,10000,99
67717.4085762651,10000,10000,98
67738.3935164565,10000,10000,94
67763.8575006349,10000,10000,96
67786.3757921976,10000,10000,98
67815.2302521009,10000,10000,99
67837.1187022983,10000,10000,99
67867.2425837544,10000,10000,97
67895.2114466379,10000,10000,94
67938.9202579943,10000,10000,95
67962.7620045443,10000,10000,95
67986.2026497096,10000,10000,91
68007.8479241777,10000,10000,93
68029.0562983324,10000,10000,98
68066.4486717216,10000,10000,97
68087.8902463312,10000,10000,100
68116.515805243,10000,10000,99
68150.4808224585,10000,10000,97
68178.4074229239,10000,10000,97
68198.6659102712,10000,10000,102
68222.6963164633,10000,10000,102
68245.7648771277,10000,10000,98
68269.5574831258,10000,10000,97
68295.2053528824,10000,10000,94
68315.3699327986,10000,10000,93
68344.6481864271,10000,10000,93
68370.8116922451,10000,10000,93
68392.0826733249,10000,10000,93
68416.1693886231,10000,10000,92
68445.2351526748,10000,10000,92
68471.9148485338,10000,10000,94
68504.8174095891,10000,10000,96
68526.2755177192,10000,10000,93
68546.987643391,10000,10000,94
68575.6540621666,10000,10000,93
68601.2408090479,10000,10000,92
68622.3366053205,10000,10000,94
68642.34767108,10000,10000,94
68668.5761976901,10000,10000,91
68693.0360094895,10000,10000,89
68725.8098148743,10000,10000,88
68762.439454087,10000,10000,91
68789.1680088056,10000,10000,89
68815.6134518391,10000,10000,90
68840.2255939526,10000,10000,90
68866.7234657245,10000,10000,93
68893.926109847,10000,10000,94
68918.8027362988,10000,10000,96
68948.1267675467,10000,10000,94
68973.4615513364,10000,10000,97
68999.0523449865,10000,10000,99
69028.0960083518,10000,10000,98
69051.9874730749,10000,10000,98
69075.8046944159,10000,10000,96
69097.5822211291,10000,10000,94
69129.6204836385,10000,10000,90
69156.4227669566,10000,10000,89
69178.6197286816,10000,10000,91
69209.7631147368,10000,10000,95
69232.5392176875,10000,10000,96
69264.509064058,10000,10000,94
69291.3520564132,10000,10000,95
69346.5294665245,10000,10000,92
69378.6562084233,10000,10000,91
69414.7975318256,10000,10000,93
69437.3987801318,10000,10000,89
69463.8829180776,10000,10000,86
69487.8784981195,10000,10000,84
69514.5619090329,10000,10000,86
69576.2016024007,10000,10000,88
69602.3544757919,10000,10000,87
69623.3912114627,10000,10000,90
69644.8017104637,10000,10000,86
69669.6190429323,10000,10000,88
69700.3679814604,10000,10000,91
69728.9505215587,10000,10000,92
69753.4903745844,10000,10000,94
69783.0287713513,10000,10000,95
69809.3396525568,10000,10000,97
69830.7390049084,10000,10000,97
69852.6835499959,10000,10000,98
69873.8887320371,10000,10000,102
69895.9415167519,10000,10000,101
69923.7540918804,10000,10000,98
69948.8908414043,10000,10000,97
69975.7016211168,10000,10000,99
70002.3088703337,10000,10000,96
70023.1357374141,10000,10000,94
70047.7839774664,10000,10000,99
70075.8724818496,10000,10000,98
70096.3665416263,10000,10000,101
70146.6995580139,10000,10000,99
70174.3445315247,10000,10000,98
70200.26997776,10000,10000,97
70224.0646864398,10000,10000,98
70245.608351744,10000,10000,98
70266.9361057396,10000,10000,98
70288.2433300026,10000,10000,101
70312.4931539989,10000,10000,102
70336.9311798457,10000,10000,103
70361.7380757958,10000,10000,104
70389.0972071136,10000,10000,100
70413.2946120115,10000,10000,99
70440.596230035,10000,10000,103
70463.2677443033,10000,10000,101
70498.0349443499,10000,10000,102
70522.0853383599,10000,10000,100
70542.4605921108,10000,10000,99
70564.4320372941,10000,10000,98
70585.0456048234,10000,10000,101
70617.9142680929,10000,10000,99
70647.1358981825,10000,10000,104
70667.9755149792,10000,10000,103
70689.8103870985,10000,10000,103
70711.8598209187,10000,10000,103
70731.9024321242,10000,10000,102
70752.6307038501,10000,10000,104
70773.3453173378,10000,10000,106
70804.1056098105,10000,10000,105
70827.2249986419,10000,10000,107
70849.2696225239,10000,10000,102
70870.8106223135,10000,10000,99
70891.4375351325,10000,10000,100
70912.0532125509,10000,10000,103
70941.1353655363,10000,10000,101
70962.8571266684,10000,10000,99
70986.4641422767,10000,10000,100
71007.5901340618,10000,10000,102
71033.2689640461,10000,10000,107
71058.6988118334,10000,10000,108
71085.6232060152,10000,10000,105
71107.0518283734,10000,10000,108
71128.8181565595,10000,10000,102
71153.7298651078,10000,10000,105
71174.3027388732,10000,10000,103
71207.5543172432,10000,10000,102
71229.2988793737,10000,10000,100
71249.5434127347,10000,10000,98
71270.4643911554,10000,10000,96
71301.7863380786,10000,10000,98
71322.5288593723,10000,10000,100
71350.8574471058,10000,10000,100
71370.9893368367,10000,10000,100
71393.1118280854,10000,10000,101
71413.8175953224,10000,10000,102
71436.7198257879,10000,10000,104
71476.3778522302,10000,10000,103
71499.1498025542,10000,10000,103
71525.1181870368,10000,10000,109
71549.962126691,10000,10000,110
71576.4496978998,10000,10000,109
71599.8987901648,10000,10000,107
71622.3112027676,10000,10000,104
71645.0119695251,10000,10000,102
71667.7963070974,10000,10000,106
71691.4943248827,10000,10000,108
71712.6304250014,10000,10000,108
71734.8130561896,10000,10000,108
71756.3984561727,10000,10000,105
71777.0057883754,10000,10000,105
71799.0994993451,10000,10000,109
71820.9378906053,10000,10000,104
71840.970610088,10000,10000,102
71861.2542900769,10000,10000,102
71886.8492125402,10000,10000,101
71913.3168174585,10000,10000,102
71933.5065544145,10000,10000,103
71958.0791342844,10000,10000,104
71981.2850687622,10000,10000,104
72006.6311939293,10000,10000,102
72027.8121238227,10000,10000,102
72052.6961350861,10000,10000,102
72077.6753963961,10000,10000,100
72101.6255445656,10000,10000,98
72129.2920180127,10000,10000,100
72159.0319343282,10000,10000,98
72185.0214135405,10000,10000,100
72206.4363666556,10000,10000,99
72230.753548539,10000,10000,101
72258.0667389841,10000,10000,102
72278.8240791383,10000,10000,107
72300.1089985265,10000,10000,109
72322.3664016311,10000,10000,109
72342.8497365557,10000,10000,112
72368.9452042497,10000,10000,111
72390.601583362,10000,10000,109
72415.9189705337,10000,10000,103
72437.9744484915,10000,10000,102
72464.721591036,10000,10000,104
72487.4488699943,10000,10000,104
72508.058046047,10000,10000,102
72547.7608939216,10000,10000,109
72580.135083477,10000,10000,106
72605.0303019958,10000,10000,104
72630.0948489601,10000,10000,104
72661.9028693975,10000,10000,103
72686.7422097874,10000,10000,105
72709.226622551,10000,10000,102
72743.7697868112,10000,10000,104
72766.1048092633,10000,10000,106
72786.2112174799,10000,10000,105
72831.763026958,10000,10000,108
72860.2852996605,10000,10000,110
72883.1466616113,10000,10000,106
72906.2672036139,10000,10000,104
72926.5697037384,10000,10000,106
72947.8362242473,10000,10000,105
72978.2605002323,10000,10000,106
72998.8694147836,10000,10000,107
73022.06699311,10000,10000,107
73045.7962319242,10000,10000,106
73071.4568470428,10000,10000,106
73094.458775021,10000,10000,108
73132.2087762619,10000,10000,109
73173.8801001544,10000,10000,109
73194.1989949701,10000,10000,107
73219.3880144136,10000,10000,106
73239.5936325389,10000,1,103
73266.006344198,10000,2,100
73291.7601398786,10000,2,99
73312.1476511657,10000,4,98
73343.7380570431,10000,6,97
73368.9367197703,10000,8,94
73392.7880663803,10000,11,94
73421.2051820944,10000,14,92
73442.1540261926,10000,15,88
73463.8985830116,10000,18,87
73516.6942101653,10000,19,85
73537.3589066599,10000,20,83
73574.128314938,10000,27,82
73596.8907287878,10000,28,80
73619.292582399,10000,30,78
73649.5125824809,10000,33,75
73672.338925207,10000,35,75
73694.8541785665,10000,34,73
73715.573380476,10000,35,72
73737.4344606583,10000,35,71
73759.621505696,10000,36,71
73791.5050265974,10000,39,67
73825.5099753201,10000,42,66
73846.8815884624,10000,41,64
73874.8236047783,10000,39,62
73896.56382775,10000,40,60
73921.935167018,10000,46,59
73943.965532217,10000,49,57
73964.5918311994,10000,49,55
73985.1436011692,10000,52,53
74018.67892488,10000,56,53
74040.9017636393,10000,54,52
74062.9012571658,10000,53,51
74089.0521006167,10000,54,50
74124.9479272538,10000,57,50
74162.7805316196,10000,57,49
74192.2238836288,10000,59,47
74225.7442145196,10000,61,44
74246.0517372815,10000,62,43
74270.815803483,10000,62,40
74296.0578161838,10000,62,40
74318.1687821924,10000,65,38
74338.9257739529,10000,66,37
74368.940495802,10000,71,37
74389.7216109821,10000,74,35
74413.0103233007,10000,74,34
74435.4681469911,10000,76,32
74480.6472480318,10000,73,32
74500.9348659581,10000,72,31
74528.5343264962,10000,72,30
74552.8331655037,10000,71,28
74573.8729630336,10000,72,27
74601.6793842719,10000,75,25
74622.7139497448,10000,75,24
74647.2081363733,10000,73,24
74675.109491766,10000,73,22
74698.7846026806,10000,74,21
74721.6556188705,10000,74,21
74741.7570568672,10000,75,20
74764.0684475284,10000,75,20
74787.2963089375,10000,78,19
74809.3614431808,10000,81,17
74832.4732474907,10000,88,16
74855.448219549,10000,89,16
74876.2496737958,10000,85,16
74898.7277727943,10000,85,15
74923.5168836693,10000,81,14
74957.2863467048,10000,79,14
74983.6223543503,10000,78,14
75006.8213551923,10000,83,14
75032.1135309823,10000,82,14
75070.9528168989,10000,84,14
75098.5333876388,10000,85,13
75123.2304976397,10000,90,13
75147.2682880797,10000,87,13
75173.0630600588,10000,87,12
75197.3684624313,10000,88,12
75220.7462314833,10000,85,12
75243.2750894439,10000,86,11
75267.2015052993,10000,87,11
75293.5080190312,10000,87,11
75320.5744025981,10000,89,10
75341.0115926781,10000,89,9
75371.6985386323,10000,85,9
75401.0338178304,10000,91,9
75421.485948259,10000,93,9
75442.6264328529,10000,93,9
75492.3108780413,10000,95,9
75514.895414593,10000,96,9
75537.5261382873,10000,97,9
75558.2046322654,10000,93,9
75583.0452258234,10000,94,9
75610.5107278561,10000,97,8
75635.8595584328,10000,97,8
75662.2468270813,10000,92,8
75683.3330293173,10000,91,7
75704.0980353904,10000,94,7
75726.243544518,10000,96,7
75746.4185730401,10000,96,7
75769.6102055434,10000,93,7
75789.7173670873,10000,93,7
75811.780888759,10000,90,7
75851.370920403,10000,90,7
75872.5213129843,10000,88,7
75897.7787712472,10000,87,7
75920.7764034095,10000,89,7
75940.887210846,10000,92,7
75962.0593516672,10000,93,7
75987.4575343567,10000,93,7
76007.902272797,10000,89,6
76030.6570699625,10000,91,6
76055.5947430029,10000,94,6
76080.3299989394,10000,95,6
76116.6238236319,10000,96,6
76138.9391213942,10000,97,6
76161.9898831634,10000,98,6
76187.1943153429,10000,99,6
76209.0827272156,10000,97,6
76232.4842926052,10000,96,6
76257.0918563741,10000,92,6
76281.5890453259,10000,93,6
76302.6275610689,10000,91,6
76325.2805078657,10000,90,6
76353.3938130285,10000,93,6
76386.5395030475,10000,93,6
76423.825566935,10000,92,6
76456.3653761239,10000,92,6
76480.1553240072,10000,92,6
76514.1962976664,10000,90,6
76537.7882249748,10000,92,6
76561.166086842,10000,93,6
76584.9728752829,10000,93,6
76606.262460608,10000,94,6
76627.3689333295,10000,93,6
76648.3864405149,10000,90,6
76675.1352156881,10000,88,6
76696.4549517978,10000,89,6
76738.1447361131,10000,91,6
76765.9255398573,10000,91,6
76788.2626633391,10000,92,6
76809.9720152324,10000,93,5
76833.3789548531,10000,96,5
76854.9014297356,10000,97,5
76880.3953496014,10000,95,5
76907.4480271104,10000,95,5
76940.4910340403,10000,95,5
76964.0441230843,10000,93,5
76993.5993211074,10000,92,5
77027.1112379873,10000,91,4
77057.7214861552,10000,88,4
77077.7690709639,10000,91,4
77100.1812206964,10000,91,4
77128.4169845127,10000,92,4
77148.785746843,10000,94,4
77186.9544150069,10000,91,4
77219.7041960485,10000,92,4
77245.1382267781,10000,91,4
77267.9683437213,10000,86,3
77288.5559679183,10000,90,3
77319.8075692057,10000,87,3
77357.4076553077,10000,85,2
77400.5638819325,10000,85,2
77436.4110825718,10000,87,2
77456.8771062871,10000,89,1
77478.2573887479,10000,91,1
77503.1965351042,10000,92,1
77535.1272514991,10000,91,1
77564.6272520883,10000,90,1
77593.7799390631,10000,90,1
77613.8148397416,10000,90,1
77646.4108308849,10000,91,1
77668.2633905879,10000,95,1
77696.8245873355,10000,94,1
77720.8008657368,10000,90,1
77756.9490937782,10000,92,1
77780.5065243085,10000,92,1
77812.0164774324,10000,91,1
77838.415217855,10000,90,1
77864.7889415398,10000,91,1
77892.2787167114,10000,88,1
77916.297968692,10000,89,1
77936.6711171497,10000,84,1
77958.3916296195,10000,89,1
77979.4861756716,10000,91,1
78003.1954368463,10000,90,1
78034.5008625417,10000,91,1
78058.7481433661,10000,88,1
78080.0189225637,10000,91,1
78107.3248750371,10000,91,1
78127.7679952211,10000,90,1
78149.062946259,10000,91,1000
78171.0252968218,10000,89,1000
78196.8931594387,10000,92,1000
78227.1517930932,10000,94,1000
78249.1280688865,10000,98,1000
78272.134013508,10000,96,1000
78303.814820986,10000,96,1000
78339.0498352023,10000,96,1000
78359.22384099,10000,96,1000
78385.0683669538,10000,98,1000
78409.3615026237,10000,97,1000
78433.8053626004,10000,99,1000
78457.4869286116,10000,100,1000
78486.5133371049,10000,105,1000
78510.4818342053,10000,105,1000
78534.867056537,10000,105,1000
78555.0820384313,10000,102,1000
78581.3959799261,10000,102,1000
78604.0168963224,10000,95,1000
78633.1082070917,10000,94,1000
78656.3843730103,10000,96,1000
78710.9573499686,10000,96,1000
78747.6046682424,10000,94,1000
78772.8704846368,10000,93,1000
78795.2275253067,10000,92,1000
78815.8467890529,10000,94,1000
78853.3274217554,10000,91,1000
78886.6219058455,10000,92,1000
78908.6837501344,10000,91,1000
78931.8671549026,10000,92,1000
78962.1847925717,10000,93,1000
78984.516040441,10000,96,1000
79010.3104145208,10000,97,1000
79031.9106227719,10000,95,1000
79053.6091518423,10000,94,1000
79074.1170023858,10000,92,1000
79094.5320643731,10000,89,1000
79122.3405528409,10000,92,1000
79151.8794224726,10000,94,1000
79172.3886516105,10000,94,1000
79201.2898331819,10000,97,1000
79221.3084360635,10000,96,1000
79243.7158198198,10000,97,1000
79265.9889198843,10000,98,1000
79287.0752021273,10000,100,1000
79315.9462546198,10000,103,1000
79336.9754379427,10000,103,1000
79370.440804632,10000,100,1000
79403.2249650318,10000,102,1000
79424.5830503107,10000,99,1000
79446.5741762364,10000,99,1000
79468.3521250598,10000,99,1000
79491.7856586745,10000,102,1000
79513.6074968618,10000,103,1000
79549.4655907197,10000,106,1000
79569.535009921,10000,106,1000
79590.3689551455,10000,108,1000
79611.767463587,10000,109,1000
79641.5962039668,10000,108,1000
79665.6807018526,10000,104,1000
79690.6860288772,10000,107,1000
79711.7987406288,10000,103,1000
79733.2543734053,10000,105,1000
79760.7381636742,10000,102,1000
79785.1942818888,10000,99,1000
79807.7231199302,10000,103,1000
79831.0827024146,10000,103,1000
79856.8557054004,10000,103,1000
79878.0589881814,10000,101,1000
79898.0937993693,10000,99,1000
79918.1347191026,10000,96,1000
79938.5145195724,10000,98,1000
79961.5769828473,10000,97,1000
79983.6114004992,10000,99,1000
80022.7012801443,10000,100,1000
80048.262577073,10000,103,1000
80082.6350850723,10000,104,1000
80105.1120739516,10000,103,1000
80136.8625644951,10000,100,1000
80163.3916263018,10000,99,1000
80188.0459905796,10000,100,1000
80216.6566559479,10000,103,1000
80245.2885075993,10000,102,1000
80266.077631159,10000,103,1000
80297.7042223698,10000,101,1000
80335.5189504313,10000,106,1000
80355.8411795513,10000,105,1000
80380.8815837525,10000,105,1000
80414.6720526072,10000,104,1000
80437.9350906112,10000,103,1000
80459.5749307841,10000,103,1000
80485.3560527466,10000,102,1000
80509.271089624,10000,102,1000
80537.0300626917,10000,100,1000
80557.2183414564,10000,101,1000
80577.5085602436,10000,101,1000
80599.193829987,10000,99,1000
80621.567578211,10000,97,1000
80643.5576459403,10000,99,1000
80670.3693400833,10000,102,1000
80700.0905618153,10000,103,1000
80745.7735135754,10000,104,1000
80770.9805115634,10000,104,1000
80794.4623012588,10000,106,1000
80815.6847840854,10000,107,1000
80844.9191577944,10000,111,1000
80866.0073545944,10000,108,1000
80888.7490974741,10000,106,1000
80909.1666118891,10000,103,1000
80930.4789024165,10000,104,1000
80956.8549150198,10000,103,1000
80977.6201874935,10000,104,1000
81001.3779873364,10000,102,1000
81026.5309336129,10000,102,1000
81047.7183265746,10000,102,1000
81068.8018916314,10000,100,1000
81089.6811078714,10000,102,1000
81114.6161282912,10000,100,1000
81134.8575636766,10000,98,1000
81157.5586108285,10000,94,1000
81191.8119512179,10000,95,1000
81217.5001185795,10000,97,1000
81243.6985840977,10000,100,1000
81265.1035072163,10000,100,1000
81285.8595618955,10000,95,1000
81317.1768836844,10000,95,1000
81338.5777309757,10000,92,1000
81371.22899339,10000,90,1000
81394.4406656069,10000,88,1000
81419.1515856457,10000,89,1000
81439.7783037348,10000,86,1000
81460.4937913568,10000,85,1000
81484.0439292429,10000,85,1000
81513.0694827844,10000,84,1000
81534.2349964048,10000,84,1000
81554.8114978286,10000,82,1000
81587.5574565807,10000,80,1000
81609.3732701965,10000,82,1000
81631.0325895297,10000,85,1000
81651.9122893018,10000,87,1000
81682.2009365911,10000,83,1000
81704.7467579425,10000,81,1000
81728.2180699367,10000,81,1000
81757.5644091073,10000,81,1000
81777.6273216353,10000,80,1000
81799.5107489647,10000,80,1000
81822.686746405,10000,77,1000
81844.5961717468,10000,76,1000
81865.7233866333,10000,76,1000
81894.5591648307,10000,76,1000
81938.2599899749,10000,78,1000
81973.7764376292,10000,80,1000
81994.2135572562,10000,80,1000
82014.8460325588,10000,86,1000
82047.9026205075,10000,88,1000
82076.6737857281,10000,87,1000
82105.2630091618,10000,90,1000
82133.4855166783,10000,90,1000
82153.8145870685,10000,90,1000
82181.4156825482,10000,86,1000
82207.1379919352,10000,90,1000
